av号,播放量,点赞数,评论数,硬币数,转发数,收藏,标题,标签
78783674,36403,1438,127,353,358,1340,有趣的灵魂150斤-许凯采访爆笑合集,明星 综艺 可爱 娱乐 剪辑 采访 沙雕 许凯 全能打卡挑战 搞笑 
76699874,3575529,81774,2233,11017,4954,19158,皮！警队混入“解放军”？香港警察普通话警告,解放军 香港 中国 搞笑 生活 星海 警察 日常 媒体 
79384332,5516,31,18,0,19,28,三星Galaxy Note10 Plus星球大战特别版开箱,手机评测 星球大战绝地：陨落的武士 数码 三星 星球大战 三星Note10 Plus 手机开箱 
76773738,17249,42,67,16,2,11,大学生双十一买的 绿苹果11。  终于发货了，激动拆封！,手机评测 数码 苹果 IPHONE 开箱 手机 苹果手机 
68387314,77338,533,162,17,22,116,当我练琵琶累了会干什么,演奏 乐器 琵琶 古筝 练习 民乐 
79162789,511374,29811,700,15339,9433,18475,【灵魂rap】我的名字叫老八，万人称我美食家,鬼畜 美食 岛市老八 美食圈 鬼畜调教 洗脑循环 rap 老八 黑喂狗 Whistle 奥利给 
79226451,21185,1588,248,1585,275,571,【Reaction邓紫棋】你真的很敢讲诶！公主彻底黑化成女王 撕破社会虫兽假面新歌：摩天动物园,明星 邓紫棋 GEM邓紫棋 GEM 摩天动物园 反应 REACTION 邓紫棋新歌 解解 霉霉 黑化 
79301349,157872,4783,510,3325,580,998,【星际老男孩】谐星语录之感谢星际历史发明家的一个飞机,电子竞技 SCBOY 黄旭东 谐星语录 星际老男孩 F91 小色 毒奶色 
79624925,1082519,61255,3915,19085,5100,3818,自改弹簧条车轱辘,手工 设计 原创 机械 创意 改装 
78334459,291168,1516,194,63,1192,1067,李佳琦直播推荐口红，让人笑到劈叉，不愧全网最强直播,美妆 美女 化妆 直播 时尚 口红 
79510590,97827,7918,496,4760,861,8939,周杰伦封神的十大神级金曲（地表最强画质）,周杰伦 
79197588,955220,36674,1476,8412,696,1534,超市十五年店庆，大sao买了一堆东西，吃货逛街，这北京烤鸭真值,美食 吃货 购物 北京烤鸭 超市 美食测评 
79232471,117378,5749,846,2465,490,2181,【时代少年团】TNT《BOOM！TV》07 ：来一场尖叫之旅,综艺 马嘉祺 丁程鑫 宋亚轩 严浩翔 刘耀文 贺峻霖 张真源 时代少年团 TNT BOOM！TV 
78226009,153726,10069,728,8421,1721,3656,【小提琴】《野狼Disco》女神实力演示如何用小提琴Rap【石川绫子】,演奏 石川绫子 RAP 野狼Disco 小提琴演奏 宝石Gem 
78082557,96167,936,428,55,20,39,我s9玩得最好的一次,电子竞技 LOL 阿卡丽 
79337384,227674,10277,329,538,259,1840,5个你误以为是特效的电影画面,电影 
79387694,100920,4510,173,1381,46,524,【长工】我是名侦探相马！没有罪恶能逃过我的眼睛！第一视角解说经典悬疑剧《我的危险妻子》第二期,影评 全能打卡挑战 悬疑 电视剧 影视剪影 剧评杂谈 电视剧解说 
78020550,191185,1755,348,57,22,600,第一个被国外抄袭中国女团歌曲，刷爆国外网络，播放量超1100万次,女团 Ing 团团圆圆 寄明月 
75317806,620780,15482,541,906,8649,6328,有史以来科目二挂的最快,搞笑 高能 搞笑视频 科目二 气死教练系列 
76912017,188444,17505,377,14453,1337,6886,【刺客伍六七】情歌对唱《好心分手》,鬼畜 全能打卡挑战 新人都是怪物 刺客伍六七 搞笑 洗脑循环 音MAD 
79320611,79976,6718,197,4627,370,2651,空条Q太郎  vs Q版dio  动画名场面再现2   欧拉欧拉，木大木大！,新人 原创 DIO 自制 热血 承太郎 jojo q版 
77918491,23151,168,15,6,3,32,央视都是些什么神仙主持！康辉翻唱《涛声依旧》，嗓音堪比国家队,音乐 好听 听歌 央视 歌曲 
76521911,79209,3796,183,3391,246,13510,怎么练习跳舞的感觉，先从基础律动开始,舞蹈 街舞 舞蹈教程 教程 
78823287,18545,66,17,8,102,307,【2020广东选调生】无领导小组讨论面试• 现场还原,考试 #广东公务员 公务员考试 公务员 面试技巧 面试 公务员面试 中公 国考 #广东选调生 
79357884,21099,1176,94,318,26,1642,【Natsu夏日】武器般的性感：宣美GASHINA【带制作】,明星舞蹈 舞蹈 性感 宣美 Natsu夏日 
79339730,20417,796,145,306,34,95,中正评测：高性价比产品？宏碁暗影骑士4游戏本开箱，i5/1660Ti版，实测绝地求生，双通道内存区别,数码 i5-9300h 中正评测 1660ti 暗影骑士4 
78293519,44972,322,161,8,21,58,麒麟980+128GB已跌至千元档，网友：还买什么荣耀9X,数码 手机 苹果 华为 IPHONE 小米 VIVO OPPO 荣耀 麒麟980 
78810746,610374,2125,319,139,115,190,接R后悔一阵子 不接R后悔一辈子,英雄联盟 电子竞技 中单 亚索 搞笑 托儿索 快乐风男 
74936432,636254,54823,1357,43946,8194,40297,九九八十一【物理版】（中科院物理所 x 哈工大）,翻唱 VOCALOID 2019年度音乐UP主选拔 中科院物理所 哈工大 九九八十一 科普 乐正绫 学习 填词 科学 
77805160,89943,343,45,6,4,65,原唱被封杀后没人敢碰，如今张韶涵让这歌经典重现，完全不输原唱,张韶涵 霍尊 歌曲 音乐 听歌 
4864032,2142371,82038,1318,39708,16357,74400, 整个人都Fu*k了！！, 他娘的是个人才 新一代FA乐器 地中海fa乐器 FA乐器 想不起原曲系列 FA叔 万恶之源 油管风 搞笑 
76815783,106862,11221,514,7017,579,3759,乐队人齐了，就差个名字了,演奏 音乐 吉他 I’m yours 乐队 
79189471,12819,171,14,13,9,103,另一層次的巧妙工具和令人難以置信的機器 ⏩ 4,机械 机器 设备 创意 技术 设计 科学 制造 制作 黑科技 
77128460,23563,202,188,39,147,400,社保交15年和25年领的钱差距有多大？,科普 趣闻 好奇心计划 职场 保险 涨知识 社保 
78943538,595498,4218,634,581,179,2704,最近突然火起来的泳池小姐姐，成了全国渣男统一屏保，网友：真养眼,乐评盘点 小姐姐 欧若拉 BGM 音乐选集 火炬女神 泳池小姐姐 I Want You To Know 精选歌单 
79134920,960,58,3,62,5,258,【摄影构图】学习如何摄影让你的摄影之路更璀璨,数码 人文 拍照 相机 摄影教程 摄影 风光摄影 教程 摄影入门 构图 人像摄影 
79375906,52943,2935,294,2583,94,1126,【龙珠三部曲】龙珠可不是这么轻易就完结的，因为......,MAD.AMV 自制 龙珠Z 剧情向 龙珠GT 论BGM的重要性 MAD 
33842291,7311884,56761,2932,12883,22468,66948,开口就致命的演唱现场,明星 鞠婧祎 戴佩妮 汪峰 蔡依林 火箭少女 
76276736,86579,320,283,62,24,237,目前最值得入手的四款手机，再用两三年都没问题，性价比非常高,数码 苹果 
79196256,20302,487,121,10,48,275,肖战央视“心连心”❤️❤️全程盯着肖战的pp哈哈，有和我一样的吗？,明星 肖战 
78962728,118024,10347,319,6736,800,4058,用AG超玩会的方式打开《复仇者联盟4——终局之战》,王者荣耀 电子竞技 手机游戏 游戏练级挑战 梦泪 一诺 KPL AG超玩会 老帅 2019年KPL年度创作大赛 
79511216,279071,10735,826,3053,1483,1319,摄影眼中的方普辣斯第四期:基地新来的男人,英雄联盟 电子竞技 游戏赛事 搞笑 LOL LPL FPX Khan 
77078567,52175,1450,449,805,110,2254,种草机|气质温柔|冬季穿搭|显高显瘦,服饰 种草 女装 日常 时尚 平价 学生党 分享 购物分享 时尚穿搭 
79447903,47644,250,41,6,7,99,张世豪给美女量三围，趁机欺负人家小姑娘，原来你是这样的豪哥呀,影视剪影 剪辑 国产 电视剧 经典 影视剪辑 插翅难逃 犯罪片 张世豪 
68864769,626365,1837,161,123,137,1441,别人家的老师！在台上跳《极乐净土》，学生们都不淡定了,校园歌手 别人家的老师 音乐 学生才艺展示 老师表演才艺 青春回忆 老师 老师跳舞 学生唱歌 
77665248,22214,1188,56,542,173,532,【郭德纲】派大星打电话，李云龙下班了郭大爷顶上，急速飙车，污王驾到（第二期）,鬼畜 全能打卡挑战 搞笑 自制 元首 郭德纲 王司徒 派大星 
79514764,56704,1404,289,36,24,85,小米10首发又被抢，中兴发布骁龙865新机！,数码 小米 处理器 雷军 手机 发布会 首发 中兴 小米10 骁龙865 
78873576,897864,14470,1335,1974,380,1605,看中国剧的韩国人愤怒了！请枪毙韩国电视台五分钟！,张若昀 李沁 庆余年 古装 网剧 反应 外国人 reaction 韩国人 
79618797,33859,2962,158,1521,191,753,【燃到炸裂！】不法分子听了就发抖的交响乐,演奏 音乐现场 正义 音乐 燃曲 交响乐 交响曲 罪犯 守护正义 
79332879,469385,19874,824,6981,1119,11352,【婊气冲天】老娘不能再美了，再美下去你魂没了,明星 迪丽热巴 迪丽热巴CUT 女神 红毯 可爱 娱乐 混剪 剪辑 全能打卡挑战 
78906595,149065,16662,623,9448,923,15493,有人说，好像听到了顾淼在唱《撒野》，撕心裂肺,翻唱 撒野 女声 
79225503,43819,492,303,65,749,168,上限攻击力65535也打不赢之不死青行灯,手机游戏 茨木 青行灯 百闻牌 
78187932,44395,4498,171,1021,342,2948,【凹凸世界】烫嘴绕口令，在线迫害丹尼尔和凹凸F4,凹凸世界 百万剪辑师挑战 搞笑 论BGM的重要性 新人向 沙雕 
79065080,40222,229,196,7,24,58,matepad pro使命召唤画质测试,数码 平板 
77912844,788650,11902,637,1427,8126,9879,阿 giao 演 变,GIAO哥 魔性 土味 睾哥 GIAO 
79266907,1380,15,7,4,1,23,【POPPING】HOAN炸场集锦,舞蹈 街舞 POPPIN 机械舞 POPPING 帅哭 HOAN 
79493133,18510,663,60,200,19,320,孟佳JIA&amp;MINA-NO LIMIT&amp;POSE练习版本2,明星舞蹈 舞蹈 原创编舞 孟佳 性感 
79302685,54909,3750,295,3346,1174,1735,周杰伦用《开不了口》的伴奏唱《我是如此相信》那个味道又回来了（建议佩戴耳机食用）,电音 混音 周杰伦 昆凌 remix 我是如此相信 爷爷泡的茶 开不了口 天火 
53851218,43726924,1463107,37129,757638,905101,1322297,【猛男版】新 宝 岛,舞蹈 宅舞 新宝岛 
54332101,8514346,34142,1392,5539,5576,24657,【猛男/新宝岛】现场原版舞蹈,舞蹈 现场 新宝岛 
78191721,46792,1182,175,1053,487,4068,肖四分析题必背精华！第一套（暴躁老哥版分析，温柔版见其他视频）,考研加油站 肖秀荣 考研政治 
78841367,16115,199,57,63,10,197,VLOG 01/和我过一天+爱用品分享（超多好物）+日常妆嘎嘎嘎,美妆 vlog 化妆 化妆教程 护肤 VLOG 日常妆 种草 日常 产品 VLOG日常 
77802517,122270,1752,471,18,38,297,原来我进不了清华北大的原因  是因为差一个龟壳,短片 电影 
78207586,179561,20521,1018,9821,4104,20951,【博君一肖】捶入坑底系列part2,明星 博君一肖 王一博 肖战 CP 甜向 
79503682,39787,2630,140,1300,584,2567,【白小白】《下山》完整版编舞镜面练习室,中国舞 舞蹈 原创编舞 镜面 练习室 下山 白小白编舞 中国风爵士舞 
77419077,69709,1008,110,83,41,161,这漫画真是细思极恐。《晚餐》,漫画 悬疑 细思极恐 恐怖 恐怖漫画 
79418200,11750,411,63,176,61,126,【rap battle】你到了吗？PYC来啦！我是你们的什么呢？,原创歌曲 bilibili音乐星计划 RAP 音乐 说唱 MV 饶舌 
70901155,34610,1778,256,1192,192,628,【DNF哲学】极♂昼,DNF 网络游戏 鬼畜 bilibili新星计划 VAN 鬼畜调教 
79389976,22490,1373,91,54,13,75,拉帮结伙欺压他人，一包方便面就能加入？,中国 警察 犯罪 监狱 趣味科普人文 普法 扫黑除恶 
78083909,1617899,57326,3357,9320,1971,8585,笑死我了！中国强大靠美国的钱？外交部：中国养肥了多少美企,中国 百万剪辑师挑战 军事 星海 外交 美国 
79596920,7923,141,160,78,28,84,【测评】热门蓝牙音响大pk，谁才是你的菜？！（XX竟惨遭吊打）,数码 测评 科技 蓝牙音响 JBL BOSE 哈曼卡顿 帝瓦雷 影音设备 SOUND X 
79380000,30851,4436,244,4121,663,5108,【鬼灭沙雕手书】上弦123的年末加班之旅,继国兄弟 鬼灭之刃 猗窝座 童磨 黑死牟 继国缘一 继国严胜 继国岩胜 
77322486,17203,498,45,226,53,2820,【看电影学英语】超清带字幕,我的学习日记 英语 英语学习 看电影学英语 
77403565,423172,38505,2804,26284,3899,45936,【学渣必看！】如何从班级垫底混上年级第一,学习 高考 好奇心计划 教育 逆袭 学渣 高中 学习方法 经验分享 学习心得 
77061474,12003,1033,234,525,29,1013,【Bad Guy - Billie Eilish】钢琴演奏 附谱 BMG,演奏 欧美音乐 BGM PIANOiNU BAD GUY 碧梨 Billie Eillish 
78912938,175690,1702,62,11,192,391,李诞公司上班蛮有趣的,综艺 吐槽大会 影视剪影 上海 李诞 
79244592,460252,34770,523,13924,7571,23439,植 物 大 战 僵 尸,搞笑 植物大战僵尸2 植物大战僵尸 PVZ 搞笑视频 芦苇草的梦想 
79381034,7088,48,49,6,4,13,新到的华为matepad Pro开箱。能抗住炮姐的怒火吗？,数码 平板 测评 开箱 
77050165,240909,15340,312,11985,862,9780,崇皇时王回忆版变身(激起你的童年回忆),特摄 东映 影视剪影 假面骑士 变身 
79328551,72575,9012,382,2206,902,6969,【博君一肖】论：有一个年下小狼狗的男友是怎样的感觉,明星 博君一肖 
79504302,127423,6536,197,591,104,184,陈翔六点半：停车入库太难？只要你有几亲朋就用这简单一招！,短片 陈翔六点半 全程高能 女司机 是在下输了 美女 奇葩 反转 搞笑 
79041649,275349,7392,420,983,68,683,这就是老外痛恨中国玩家的原因：城市游击战打他们直骂娘,单机游戏 PLA 红色管弦乐队2 中国 解放军 实况 FPS 老外 第一人称射击游戏 单机联机 
79078430,120346,10440,207,6040,129,4534,2019到底有多燃？点开你就知道【2019年度高燃/踩点/漫综/视觉盛宴】,MAD.AMV 再见2019 JOJO的奇妙冒险 AMV 节奏 MAD 热血 新人向 高燃 踩点 
77777222,289572,21890,2951,15546,5376,8557,【原厂原版】第一次出演啊马化腾MV开唱处女作zqsg！！,原创歌曲 马化腾 音乐 高能 腾讯 合唱 胡彦斌 流行 MV 
79195460,38978,1028,255,362,551,748,【战兔版新宝岛】一天一遍告别抑郁,舞蹈 宅舞 特摄 百万剪辑师挑战 假面骑士 犬饲贵丈 假面骑士BUILD 桐生战兔 
79296608,40586,82,60,32,81,15,盗  梦  空  间【DOTA2版】,电子竞技 DOTA2 搞笑 娱乐 精彩集锦 DOTA2视频 7.23 
15242704,488373,4732,3903,2624,2159,6213,【弹珠传说】第二季正式官宣！仍牵手视美！重置新故事依旧值得期待！,童年回忆杀 弹珠传说 星游记 视美 预告资讯 国产动画 国漫 童年经典 第二季 重庆视美精典 狐妖小红娘 
79088761,55132,5624,394,1092,601,3081,【肖战】1213古田心连心演出，根正苗红的好赞赞。,明星 肖战 心连心 古田 
79159100,308511,17974,355,6270,312,6103,【老番茄】史上最成功的Loser,鬼畜 米津玄师 老番茄 LOSER 杀手47 
79603700,21509,2837,365,1607,73,1534,【波喵】★Hello New World★生日作,舞蹈 宅舞 全能打卡挑战 可爱 生日作 Hello New World 波喵 
79197923,29629,124,63,0,37,46,陈意涵许富翔冷战 我差点又不相信爱情了,综艺 陈意涵 影视剪辑 爱情 明星 CUT 陈建斌 
79132507,11196,396,129,143,30,285,宁缺、徐凤年、萧炎、叶凡、韩立、张小凡……细数那些让我们夜不能寐的男人【全CG混剪】——《指玄篇》,百万剪辑师挑战 斗破苍穹 将夜 圣墟 萧炎 雪中悍刀行 徐凤年 完美世界 宁缺 罗浮 
79309011,13258,479,60,138,9,274,【斗罗大陆 冰儿P图】水冰儿领衔，天水学院女团一起跳舞，斗罗大陆P图,动画 国产动画 ps 天水学院 斗罗大陆 冰儿 国漫良心 国漫 p图 水冰儿 
79186294,56305,6062,1602,6054,441,2943,【自制动画】齐天大圣孙悟空对孙悟空卡卡罗特,绘画 手绘 龙珠 孙悟空 齐天大圣 原创 卡卡罗特 
75721666,124293,4276,127,462,61,507,"康辉高能rap,央视人均朱广权？",鬼畜 康辉 全能打卡挑战 鬼畜调教 央视段子手 主播说联播 新闻联播 
79069164,190287,225,73,11,37,48,陈萍萍被剐三千多刀，还被庆帝公布太监身份，萍萍一哭人心都碎了,李纯 张若昀 庆余年 
79414311,33675,2528,319,1890,373,1276,300的新界面功能性UI mod,300英雄 300英雄补丁 300界面 
79004228,73043,1606,108,588,145,2520,【苏苏】Love me if you can(•͈˽•͈)看看我吧，可怜人,宅舞 舞蹈 LOVEMEIFYOUCAN 翻跳 
79193589,1270994,88638,1168,59149,6105,61211,【神仙！妈妈问我为什么跪着听】日本高校来自天朝的留学生高能献唱冰雪奇缘2主题曲《Into The Unknown》带你领略四国语言的魅力！,翻唱 欧美音乐 冰雪奇缘 全民音乐UP主 迪士尼 Into The Unknown 艾莎 
77435247,720837,90785,5319,67960,4730,30625,【诸葛vs刘备】没有拖更，不算UP主,鬼畜 隆中对 诸葛亮 刘备 
78510185,26175,1883,216,1253,270,3489,【初中数学】教你一招秒杀常见抛物线大题 ——三角形最大面积问题,科普 全能打卡挑战 原创 教育 几何 科学 数学 学习 技巧 趣味科普人文 初中 
79614331,34529,3954,175,1684,139,678,【达尼Dharni】送给大家一首Beatbox版的《Tamagotchi》！喜欢记得点赞~,BBOX DHARNI 
